"nome_uf","nome_mun","cnes","tipo_cnes","vinc_sus","n_cnes","tipopremat_espontaneo","tipopremat_eletivo","consprenat_menor_que_6_consultas","indice_de_gini_2010_municipio","idhm_2010_municipio","cluster"
"PARA","PARAUAPEBAS","2615762","Urbano","1",52,0.0576923076923077,0.0192307692307692,0.153846153846154,0.53,0.715,"2"
"PARA","PARAUAPEBAS","2673886","Urbano","0",476,0.0567226890756303,0.0483193277310924,0.0840336134453782,0.53,0.715,"2"
"PARA","PLACAS","3654796","Rural","1",248,0.0443548387096774,0.0564516129032258,0.254032258064516,0.59,0.552,"3"
"PARA","PORTEL","2676923","Inter.","1",1118,0.0161001788908766,0.0035778175313059,0.640429338103757,0.64,0.483,"3"
"PARA","PORTO DE MOZ","2711184","Rural","1",656,0.115853658536585,0.0198170731707317,0.533536585365854,0.59,0.503,"3"
"PARA","PRAINHA","2331756","Rural","1",483,0.111801242236025,0.0062111801242236,0.231884057971014,0.68,0.523,"3"
"PARA","PRIMAVERA","2676966","Rural","1",48,0.0625,0.0833333333333333,0.354166666666667,0.65,0.577,"3"
"PARA","REDENCAO","2316668","Urbano","0",95,0.0947368421052632,0.0631578947368421,0.210526315789474,0.53,0.672,"3"
"PARA","REDENCAO","2504901","Urbano","1",1322,0.0332829046898638,0.0204236006051437,0.391830559757943,0.53,0.672,"3"
"PARA","REDENCAO","3185591","Urbano","0",198,0.0303030303030303,0.0151515151515152,0.186868686868687,0.53,0.672,"2"
"PARA","REDENCAO","5498465","Urbano","1",350,0.177142857142857,0.117142857142857,0.162857142857143,0.53,0.672,"1"
"PARA","RIO MARIA","2317990","Urbano","1",299,0.103678929765886,0.0167224080267559,0.0635451505016722,0.53,0.638,"3"
"PARA","RONDON DO PARA","2312131","Urbano","1",367,0.0544959128065395,0.00272479564032698,0.277929155313351,0.54,0.602,"3"
"PARA","RUROPOLIS","2331292","Rural","1",433,0.0785219399538106,0.046189376443418,0.277136258660508,0.57,0.548,"3"
"PARA","SALINOPOLIS","2314819","Urbano","1",885,0.0836158192090395,0.00677966101694915,0.225988700564972,0.52,0.647,"3"
"PARA","SALVATERRA","2316064","Rural","1",274,0.113138686131387,0.00364963503649635,0.645985401459854,0.57,0.608,"3"
"PARA","SANTA MARIA DAS BARREIRAS","2333538","Rural","1",95,0.0526315789473684,0.0105263157894737,0.115789473684211,0.56,0.544,"3"
"PARA","SANTA MARIA DO PARA","2674785","Inter.","1",67,0.119402985074627,0.0149253731343284,0.462686567164179,0.52,0.598,"3"
"PARA","SANTANA DO ARAGUAIA","6106005","Urbano","1",528,0.0662878787878788,0.00946969696969697,0.257575757575758,0.46,0.602,"3"
"PARA","SANTAREM","2329891","Urbano","1",2627,0.0456794822992006,0.0182717929196802,0.253521126760563,0.58,0.691,"4"
"PARA","SANTAREM","2329905","Urbano","1",3078,0.145873944119558,0.0331384015594542,0.344379467186485,0.58,0.691,"4"
"PARA","SANTAREM","5585422","Urbano","1",38,0.263157894736842,0.421052631578947,0.289473684210526,0.58,0.691,"1"
"PARA","SANTAREM","6440630","Urbano","0",373,0.0723860589812333,0.0294906166219839,0.201072386058981,0.58,0.691,"3"
"PARA","SANTO ANTONIO DO TAUA","2314436","Rural","1",443,0.0609480812641084,0.00225733634311512,0.460496613995485,0.52,0.632,"3"
"PARA","SAO CAETANO DE ODIVELAS","3542017","Rural","1",29,0.0689655172413793,0.0344827586206897,0.724137931034483,0.48,0.585,"3"
"PARA","SAO DOMINGOS DO CAPIM","2317958","Rural","1",118,0.11864406779661,0.00847457627118644,0.389830508474576,0.6,0.532,"3"
"PARA","SAO FELIX DO XINGU","6446132","Urbano","1",157,0.10828025477707,0.00636942675159236,0.152866242038217,0.62,0.594,"3"
"PARA","SAO FELIX DO XINGU","7896824","Urbano","0",101,0.0693069306930693,0.0099009900990099,0.0891089108910891,0.62,0.594,"3"
"PARA","SAO SEBASTIAO DA BOA VISTA","2316021","Rural","1",587,0.146507666098807,0.00170357751277683,0.396933560477002,0.54,0.558,"3"
"PARA","SENADOR JOSE PORFIRIO","2330946","Rural","1",103,0.058252427184466,0.0194174757281553,0.436893203883495,0.54,0.514,"3"
"PARA","SOURE","2316552","Urbano","1",429,0.0675990675990676,0.0442890442890443,0.512820512820513,0.52,0.615,"3"
"PARA","TAILANDIA","6779069","Urbano","1",1420,0.0457746478873239,0.00774647887323944,0.301408450704225,0.52,0.588,"3"
"PARA","TERRA SANTA","2619946","Urbano","1",291,0.0756013745704467,0.00343642611683849,0.353951890034364,0.58,0.635,"3"
"PARA","TOMEACU","2622459","Urbano","1",1316,0.0965045592705167,0.00379939209726444,0.563829787234043,0.54,0.586,"3"
"PARA","TOMEACU","6495427","Urbano","0",35,0.0285714285714286,0.0571428571428571,0.4,0.54,0.586,"3"
"PARA","TUCUMA","2318180","Urbano","1",587,0.0340715502555366,0.0153321976149915,0.149914821124361,0.53,0.659,"2"
"PARA","TUCURUI","2621614","Urbano","1",402,0.134328358208955,0.283582089552239,0.390547263681592,0.57,0.666,"1"
"PARA","TUCURUI","2621649","Urbano","1",1663,0.0661455201443175,0.0258568851473241,0.421527360192423,0.57,0.666,"3"
"PARA","TUCURUI","3607372","Urbano","0",141,0.0141843971631206,0.0212765957446809,0.0283687943262411,0.57,0.666,"2"
"PARA","URUARA","2537028","Inter.","1",709,0.0916784203102962,0.0352609308885755,0.34555712270804,0.57,0.589,"3"
"PARA","URUARA","6827373","Inter.","0",45,0.0888888888888889,0.0666666666666667,0.377777777777778,0.57,0.589,"3"
"PARA","VIGIA","2314002","Urbano","1",181,0.0828729281767956,0.0165745856353591,0.585635359116022,0.5,0.617,"3"
"PARA","VISEU","4006429","Rural","1",477,0.090146750524109,0.00209643605870021,0.375262054507338,0.62,0.515,"3"
"PARA","VITORIA DO XINGU","2616181","Rural","1",439,0.061503416856492,0.0318906605922551,0.26879271070615,0.6,0.596,"3"
"PARA","XINGUARA","2621592","Urbano","1",647,0.0664605873261206,0.00463678516228748,0.142194744976816,0.55,0.646,"3"
"PARA","XINGUARA","2672111","Urbano","1",138,0.0289855072463768,0.0072463768115942,0.152173913043478,0.55,0.646,"2"
"AMAPA","PEDRA BRANCA DO AMAPARI","2021218","Rural","1",64,0.09375,0.015625,0.328125,0.61,0.626,"3"
"AMAPA","CUTIAS","2021021","Rural","1",32,0.03125,0.25,0.5625,0.61,0.628,"1"
"AMAPA","LARANJAL DO JARI","2020076","Urbano","1",1060,0.0877358490566038,0.0509433962264151,0.259433962264151,0.55,0.665,"3"
"AMAPA","MACAPA","2020068","Urbano","1",8200,0.0515853658536585,0.075,0.609146341463415,0.59,0.733,"4"
"AMAPA","MACAPA","2020890","Urbano","1",2906,0.00516173434273916,0.0289057123193393,0.276668960770819,0.59,0.733,"4"
"AMAPA","OIAPOQUE","2021463","Inter.","1",468,0.094017094017094,0.0192307692307692,0.36965811965812,0.69,0.658,"3"
"AMAPA","SANTANA","2021064","Urbano","1",2085,0.0479616306954436,0.0517985611510791,0.587529976019185,0.55,0.692,"3"
"TOCANTINS","ALVORADA","3385205","Inter.","1",8,0.125,0.125,0.125,0.47,0.708,"1"
"TOCANTINS","ARAGUACU","2546671","Rural","1",10,0.3,0.1,0.3,0.49,0.675,"3"
"TOCANTINS","ARAGUAINA","2651343","Urbano","0",36,0.0277777777777778,0.0833333333333333,0.138888888888889,0.56,0.752,"1"
"TOCANTINS","ARAGUAINA","2755165","Urbano","1",6420,0.0548286604361371,0.0417445482866044,0.168535825545171,0.56,0.752,"4"
"TOCANTINS","ARAPOEMA","2494167","Inter.","1",62,0.0161290322580645,0.0161290322580645,0.193548387096774,0.51,0.68,"2"
"TOCANTINS","ARRAIAS","2792451","Rural","1",116,0.0948275862068965,0.0258620689655172,0.318965517241379,0.61,0.651,"3"
"TOCANTINS","AUGUSTINOPOLIS","2468972","Urbano","1",1570,0.078343949044586,0.0152866242038217,0.260509554140127,0.52,0.67,"3"
"TOCANTINS","DIANOPOLIS","2786095","Urbano","1",178,0.117977528089888,0.0168539325842697,0.275280898876405,0.57,0.701,"3"
"TOCANTINS","GOIATINS","2370328","Rural","1",13,0.153846153846154,0.0769230769230769,0.461538461538462,0.61,0.576,"3"
"TOCANTINS","GUARAI","2765640","Urbano","1",842,0.0475059382422803,0.00237529691211401,0.21021377672209,0.61,0.741,"2"
"TOCANTINS","GURUPI","2786109","Urbano","1",1824,0.0762061403508772,0.0263157894736842,0.1875,0.54,0.759,"4"
"TOCANTINS","GURUPI","3142701","Urbano","0",39,0.0256410256410256,0.0512820512820513,0.128205128205128,0.54,0.759,"2"
"TOCANTINS","GURUPI","3332217","Urbano","1",211,0.033175355450237,0.042654028436019,0.0805687203791469,0.54,0.759,"2"
"TOCANTINS","GURUPI","5052424","Urbano","0",76,0.0789473684210526,0.0921052631578947,0.0789473684210526,0.54,0.759,"1"
"TOCANTINS","MIRACEMA DO TOCANTINS","2765659","Inter.","1",662,0.0422960725075529,0.0256797583081571,0.273413897280967,0.54,0.684,"3"
"TOCANTINS","PARAISO DO TOCANTINS","2755149","Urbano","1",788,0.0634517766497462,0.0241116751269036,0.161167512690355,0.62,0.764,"1"
"TOCANTINS","PARANA","2560240","Rural","1",207,0.0531400966183575,0.00966183574879227,0.270531400966184,0.65,0.595,"3"
"TOCANTINS","PEDRO AFONSO","2468271","Inter.","1",220,0.0545454545454545,0.0227272727272727,0.290909090909091,0.5,0.732,"2"
"TOCANTINS","PEIXE","2515229","Rural","1",53,0.0188679245283019,0.0377358490566038,0.150943396226415,0.62,0.674,"2"
"TOCANTINS","PORTO NACIONAL","3668770","Urbano","1",1700,0.0623529411764706,0.00764705882352941,0.171764705882353,0.54,0.74,"2"
"TOCANTINS","PALMAS","2755157","Urbano","1",5756,0.0634120917303683,0.0818276580958999,0.201702571230021,0.58,0.788,"4"
"TOCANTINS","PALMAS","2792478","Urbano","0",793,0.0617906683480454,0.0744010088272383,0.10718789407314,0.58,0.788,"1"
"TOCANTINS","PALMAS","5144175","Urbano","1",592,0.0591216216216216,0.0878378378378378,0.0743243243243243,0.58,0.788,"1"
"TOCANTINS","PALMAS","7373120","Urbano","1",348,0.0201149425287356,0.028735632183908,0.0775862068965517,0.58,0.788,"2"
"TOCANTINS","TOCANTINOPOLIS","2370344","Urbano","1",279,0.100358422939068,0.010752688172043,0.218637992831541,0.52,0.681,"3"
"TOCANTINS","XAMBIOA","2647095","Inter.","1",99,0.0505050505050505,0.0101010101010101,0.434343434343434,0.6,0.671,"3"
"MARANHAO","ACAILANDIA","2463016","Urbano","1",1498,0.0607476635514019,0.00734312416555407,0.341121495327103,0.56,0.672,"3"
"MARANHAO","ACAILANDIA","2463059","Urbano","0",132,0.0833333333333333,0.053030303030303,0.151515151515152,0.56,0.672,"3"
"MARANHAO","ALTO ALEGRE DO MARANHAO","7073224","Urbano","1",2418,0.169561621174524,0.0223325062034739,0.349875930521092,0.51,0.554,"3"
"MARANHAO","ALTO ALEGRE DO PINDARE","2462192","Rural","1",433,0.069284064665127,0.0092378752886836,0.203233256351039,0.57,0.558,"3"
"MARANHAO","AMARANTE DO MARANHAO","3667804","Rural","1",506,0.0316205533596838,0.0118577075098814,0.324110671936759,0.59,0.555,"3"
"MARANHAO","ANAPURUS","2309580","Rural","1",420,0.0833333333333333,0.00238095238095238,0.302380952380952,0.54,0.581,"3"
"MARANHAO","APICUMACU","7481063","Rural","1",102,0.107843137254902,0.00980392156862745,0.382352941176471,0.52,0.568,"3"
"MARANHAO","ARAGUANA","7502451","Rural","1",66,0.0303030303030303,0.0303030303030303,0.46969696969697,0.52,0.533,"3"
"MARANHAO","ARAME","2463954","Rural","1",377,0.124668435013263,0.0026525198938992,0.435013262599469,0.72,0.512,"3"
"MARANHAO","BACABAL","6922902","Urbano","1",1900,0.0405263157894737,0.0210526315789474,0.471578947368421,0.55,0.651,"3"
"MARANHAO","BALSAS","2450143","Urbano","1",266,0.0037593984962406,0.0827067669172932,0.139097744360902,0.58,0.687,"1"
"MARANHAO","BALSAS","9336508","Urbano","1",2730,0.108424908424908,0.0186813186813187,0.25018315018315,0.58,0.687,"4"
"MARANHAO","BARRA DO CORDA","2462559","Urbano","0",124,0.00806451612903226,0.0403225806451613,0.379032258064516,0.62,0.606,"3"
"MARANHAO","BARRA DO CORDA","2462583","Urbano","1",1749,0.12292738707833,0.0028587764436821,0.347055460263007,0.62,0.606,"3"
"MARANHAO","BARREIRINHAS","7013620","Rural","1",1528,0.101439790575916,0.00261780104712042,0.43979057591623,0.61,0.57,"3"
"MARANHAO","BOM JARDIM","2530031","Rural","1",402,0.0771144278606965,0.00995024875621891,0.380597014925373,0.58,0.538,"3"
"MARANHAO","BOM JESUS DAS SELVAS","2531771","Inter.","1",254,0.0511811023622047,0.00393700787401575,0.417322834645669,0.62,0.558,"3"
"MARANHAO","BREJO","2531801","Rural","1",477,0.0628930817610063,0.00419287211740042,0.29979035639413,0.64,0.562,"3"
"MARANHAO","BURITI","2452804","Rural","1",52,0.115384615384615,0.0192307692307692,0.461538461538462,0.63,0.548,"3"
"MARANHAO","BURITI BRAVO","2307898","Urbano","1",190,0.0631578947368421,0.0105263157894737,0.242105263157895,0.55,0.59,"3"
"MARANHAO","BURITICUPU","2450429","Urbano","1",490,0.0469387755102041,0.0142857142857143,0.36734693877551,0.6,0.556,"3"
"MARANHAO","BURITICUPU","9024697","Urbano","1",791,0.0619469026548673,0.00758533501896334,0.451327433628319,0.6,0.556,"3"
"MARANHAO","CAJARI","2461714","Rural","1",140,0.05,0.0214285714285714,0.364285714285714,0.63,0.523,"3"
"MARANHAO","CARUTAPERA","2463784","Urbano","1",784,0.0994897959183673,0.00127551020408163,0.330357142857143,0.54,0.574,"3"
"MARANHAO","CAXIAS","2453665","Urbano","1",3096,0.126937984496124,0.0106589147286822,0.300710594315245,0.55,0.624,"3"
"MARANHAO","CHAPADINHA","2452820","Urbano","1",1576,0.0767766497461929,0.00380710659898477,0.34010152284264,0.59,0.604,"3"
"MARANHAO","CIDELANDIA","2726610","Rural","1",50,0.18,0.04,0.32,0.47,0.6,"3"
"MARANHAO","CODO","2449641","Urbano","1",1510,0.0556291390728477,0.0410596026490066,0.425827814569536,0.57,0.595,"3"
"MARANHAO","COELHO NETO","2306697","Urbano","1",931,0.0397422126745435,0.0075187969924812,0.19656283566058,0.54,0.564,"3"
"MARANHAO","COELHO NETO","7748736","Urbano","0",18,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.54,0.564,"2"
"MARANHAO","COLINAS","9627812","Inter.","1",2056,0.058852140077821,0.00632295719844358,0.287937743190661,0.63,0.596,"3"
"MARANHAO","CONCEICAO DO LAGOACU","7597037","Rural","1",12,0.25,0.0833333333333333,0.416666666666667,0.51,0.512,"3"
"MARANHAO","COROATA","7088302","Urbano","1",1099,0.139217470427661,0.000909918107370337,0.302092811646952,0.58,0.576,"3"
"MARANHAO","CURURUPU","2454696","Inter.","1",1109,0.0784490532010821,0.0162308385933273,0.405770964833183,0.58,0.612,"3"
"MARANHAO","ESTREITO","2310821","Urbano","1",485,0.088659793814433,0.00412371134020619,0.232989690721649,0.56,0.659,"3"
"MARANHAO","FORTALEZA DOS NOGUEIRAS","2449552","Rural","1",112,0.0625,0.00892857142857143,0.267857142857143,0.53,0.616,"3"
"MARANHAO","FORTUNA","2529777","Rural","1",160,0.0375,0.00625,0.225,0.56,0.58,"3"
"MARANHAO","GOVERNADOR ARCHER","2461900","Rural","1",106,0.0283018867924528,0.00943396226415094,0.0188679245283019,0.55,0.565,"2"
"MARANHAO","GOVERNADOR EUGENIO BARROS","2461153","Rural","1",218,0.0458715596330275,0.00917431192660551,0.339449541284404,0.58,0.572,"3"
"MARANHAO","GRAJAU","2462729","Urbano","1",1594,0.0765370138017566,0.006900878293601,0.275407779171895,0.61,0.609,"3"
"MARANHAO","GRAJAU","9217932","Urbano","1",47,0.0425531914893617,0.0212765957446809,0.340425531914894,0.61,0.609,"3"
"MARANHAO","GUIMARAES","4007514","Rural","1",97,0.0309278350515464,0.0206185567010309,0.402061855670103,0.56,0.625,"3"
"MARANHAO","ICATU","2460335","Rural","1",126,0.0476190476190476,0.00793650793650794,0.428571428571429,0.59,0.546,"3"
"MARANHAO","IGARAPE GRANDE","2811278","Rural","1",186,0.0860215053763441,0.0161290322580645,0.236559139784946,0.52,0.614,"3"
"MARANHAO","IMPERATRIZ","2456613","Urbano","0",588,0.0493197278911565,0.0714285714285714,0.170068027210884,0.56,0.731,"1"
"MARANHAO","IMPERATRIZ","2531348","Urbano","1",996,0.036144578313253,0.0502008032128514,0.0170682730923695,0.56,0.731,"2"
"MARANHAO","IMPERATRIZ","2825856","Urbano","0",63,0.0158730158730159,0.0158730158730159,0.0476190476190476,0.56,0.731,"2"
"MARANHAO","ITAIPAVA DO GRAJAU","7354606","Rural","1",172,0.0581395348837209,0.0174418604651163,0.232558139534884,0.55,0.518,"3"
"MARANHAO","ITAPECURU MIRIM","2530236","Urbano","1",1782,0.0785634118967452,0.010662177328844,0.367564534231201,0.56,0.599,"3"
"MARANHAO","ITINGA DO MARANHAO","2646439","Inter.","1",107,0.0934579439252336,0.00934579439252336,0.429906542056075,0.52,0.63,"3"
"MARANHAO","LAGO DA PEDRA","2696029","Urbano","1",785,0.0445859872611465,0.00254777070063694,0.00636942675159236,0.55,0.589,"2"
"MARANHAO","LAGO DO JUNCO","2307707","Rural","1",52,0.0576923076923077,0.0769230769230769,0.211538461538462,0.6,0.581,"3"
"MARANHAO","LAGOA GRANDE DO MARANHAO","7982291","Rural","1",126,0.0634920634920635,0.00793650793650794,0.571428571428571,0.54,0.502,"3"
"MARANHAO","LIMA CAMPOS","2656159","Rural","1",133,0.0150375939849624,0.0150375939849624,0.300751879699248,0.56,0.581,"3"
"MARANHAO","MATOES","2702703","Rural","1",173,0.138728323699422,0.00578034682080925,0.38150289017341,0.56,0.55,"3"
"MARANHAO","MIRANDA DO NORTE","2455463","Urbano","1",239,0.0753138075313808,0.00836820083682008,0.338912133891213,0.47,0.61,"3"
"MARANHAO","MORROS","6871747","Rural","1",630,0.0587301587301587,0.00158730158730159,0.6,0.58,0.548,"3"
"MARANHAO","NINA RODRIGUES","2655918","Rural","1",91,0.175824175824176,0.010989010989011,0.021978021978022,0.62,0.585,"3"
"MARANHAO","NOVA COLINAS","2655837","Rural","1",35,0.0571428571428571,0.0285714285714286,0.114285714285714,0.54,0.566,"3"
"MARANHAO","NOVA OLINDA DO MARANHAO","2646676","Inter.","1",399,0.0300751879699248,0.0325814536340852,0.759398496240602,0.47,0.581,"3"
"MARANHAO","OLHO DAGUA DAS CUNHAS","2453363","Rural","1",307,0.0651465798045603,0.00651465798045603,0.211726384364821,0.53,0.589,"3"
"MARANHAO","PASTOS BONS","2458470","Inter.","1",198,0.0656565656565657,0.00505050505050505,0.282828282828283,0.55,0.61,"3"
"MARANHAO","PAULINO NEVES","6847579","Rural","1",490,0.0551020408163265,0.00204081632653061,0.455102040816327,0.62,0.561,"3"
"MARANHAO","PEDREIRAS","2452952","Urbano","1",479,0.0626304801670146,0.00626304801670146,0.225469728601253,0.59,0.682,"3"
"MARANHAO","PEDREIRAS","2452987","Urbano","1",302,0.0562913907284768,0.0132450331125828,0.205298013245033,0.59,0.682,"3"
"MARANHAO","PENALVA","2454947","Inter.","1",605,0.102479338842975,0.0132231404958678,0.452892561983471,0.51,0.554,"3"
"MARANHAO","PERI MIRIM","2460726","Rural","1",67,0.0895522388059701,0.0298507462686567,0.522388059701492,0.53,0.599,"3"
"MARANHAO","PINHEIRO","3018172","Urbano","1",2133,0.0867323019221753,0.0173464603844351,0.448663853727145,0.51,0.637,"3"
"MARANHAO","PIO XII","2451425","Inter.","1",334,0.0359281437125748,0.00898203592814371,0.266467065868263,0.53,0.541,"3"
"MARANHAO","PIRAPEMAS","2702711","Inter.","1",195,0.0974358974358974,0.0153846153846154,0.2,0.6,0.576,"3"
"MARANHAO","PRESIDENTE DUTRA","2455145","Urbano","1",825,0.0545454545454545,0.00363636363636364,0.178181818181818,0.56,0.653,"3"
"MARANHAO","PRESIDENTE SARNEY","7743629","Rural","1",79,0.0632911392405063,0.0632911392405063,0.69620253164557,0.51,0.557,"3"
"MARANHAO","PRIMEIRA CRUZ","2461390","Rural","1",102,0.117647058823529,0.00980392156862745,0.313725490196078,0.6,0.512,"3"
"MARANHAO","RIACHAO","2460963","Rural","1",178,0.0168539325842697,0.00561797752808989,0.258426966292135,0.6,0.576,"3"
"MARANHAO","ROSARIO","2529769","Urbano","1",414,0.106280193236715,0.00483091787439614,0.289855072463768,0.51,0.632,"3"
"MARANHAO","SANTA HELENA","6463045","Urbano","1",416,0.0216346153846154,0.00480769230769231,0.475961538461538,0.5,0.571,"3"
"MARANHAO","SANTA INES","2465159","Urbano","0",50,0.06,0.02,0.1,0.53,0.674,"2"
"MARANHAO","SANTA INES","2772299","Urbano","1",2665,0.0938086303939962,0.00112570356472795,0.383114446529081,0.53,0.674,"3"
"MARANHAO","SANTA LUZIA","2459477","Inter.","1",930,0.043010752688172,0.00537634408602151,0.352688172043011,0.58,0.55,"3"
"MARANHAO","SANTA QUITERIA DO MARANHAO","2465655","Rural","1",382,0.0706806282722513,0.00523560209424084,0.358638743455497,0.51,0.555,"3"
"MARANHAO","SAO BENEDITO DO RIO PRETO","8013659","Rural","1",220,0.0772727272727273,0.00454545454545455,0.0318181818181818,0.62,0.541,"3"
"MARANHAO","SAO BENTO","2460831","Inter.","1",504,0.0833333333333333,0.00198412698412698,0.448412698412698,0.55,0.602,"3"
"MARANHAO","SAO BERNARDO","2451565","Rural","1",266,0.0601503759398496,0.0112781954887218,0.206766917293233,0.59,0.572,"3"
"MARANHAO","SAO FELIX DE BALSAS","2463946","Rural","1",34,0.0294117647058824,0.0294117647058824,0.205882352941176,0.57,0.557,"3"
"MARANHAO","SAO JOAO BATISTA","2460432","Rural","1",170,0.147058823529412,0.00588235294117647,0.382352941176471,0.63,0.598,"3"
"MARANHAO","SAO JOAO DOS PATOS","2457156","Urbano","1",99,0.101010101010101,0.0202020202020202,0.444444444444444,0.56,0.615,"3"
"MARANHAO","SAO JOSE DOS BASILIOS","2457342","Rural","1",47,0.106382978723404,0.0212765957446809,0.170212765957447,0.55,0.557,"3"
"MARANHAO","SAO LUIS","2308231","Urbano","0",1162,0.0266781411359725,0.124784853700516,0.0817555938037866,0.61,0.768,"1"
